pc_timestamp_s,ipoc,override,vel_act,rpm_ext,robot_x_mm,robot_y_mm,robot_z_mm,robot_a_deg,robot_b_deg,robot_c_deg,aruco_timestamp_s,camera_lag_ms,visible_count,visible_ids,m0_rvec_x,m0_rvec_y,m0_rvec_z,m0_tvec_x_m,m0_tvec_y_m,m0_tvec_z_m,m1_rvec_x,m1_rvec_y,m1_rvec_z,m1_tvec_x_m,m1_tvec_y_m,m1_tvec_z_m,m2_rvec_x,m2_rvec_y,m2_rvec_z,m2_tvec_x_m,m2_tvec_y_m,m2_tvec_z_m,m3_rvec_x,m3_rvec_y,m3_rvec_z,m3_tvec_x_m,m3_tvec_y_m,m3_tvec_z_m,m4_rvec_x,m4_rvec_y,m4_rvec_z,m4_tvec_x_m,m4_tvec_y_m,m4_tvec_z_m
1771273755.703249,1105811,30,30,0,701.4,39.9,340.0,3.4,85.0,0.0,1771273755.6836565,19.5925235748291,4,0|1|2|4,2.197228397829866,2.1640609018137127,-0.08911997380303553,0.513974896789457,-0.46608485664390964,1.420160541964845,-2.391134652778528,-0.07298231548475893,-0.6938715786692707,-0.47635244119771464,-0.4688069291913937,1.433918491068925,-2.2373462982563135,-0.16947156921102446,-0.7172118913484642,-0.2444453950833134,-0.44285079242031444,1.4019145288617074,,,,,,,-1.7808834470903718,-2.049317091397448,-1.3224238824800256,-0.39723348479818704,-0.4125433695043967,1.5371212271279033
1771273758.3067875,1108415,30,27,0,623.4,39.9,340.1,7.8,85.0,0.0,1771273758.2880294,18.758058547973633,1,4,,,,,,,,,,,,,,,,,,,,,,,,,-1.7930943586191515,-2.124058210459776,-1.429487804158043,-0.3550112655972165,-0.4451498971678544,1.4009910712796627
1771273760.9070034,1111015,30,0,0,620.0,40.0,340.0,8.0,85.0,0.0,1771273760.8900561,16.947269439697266,1,4,,,,,,,,,,,,,,,,,,,,,,,,,2.0338969092132313,2.3537588665093905,-0.24328115083550259,-0.3599958073495319,-0.45890204733642115,1.4256016875753423
1771273763.5107744,1113619,30,30,0,661.4,74.1,336.2,1.8,84.5,-4.1,1771273763.4954622,15.31219482421875,1,4,,,,,,,,,,,,,,,,,,,,,,,,,-1.5443077650417811,-1.5969739126116849,-0.13531386883135443,0.5836897476891404,-0.4426669084004616,1.5144774453072753
1771273766.1108015,1116219,30,30,0,721.6,123.3,330.7,-5.3,83.7,-8.2,1771273766.0990415,11.75999641418457,4,0|1|2|4,2.077627898038752,2.2902703769019794,-0.38082738062757043,-0.2825325895800364,-0.43212128322097654,1.4126527266020927,-2.3261720612693337,0.04995077392708323,0.7638606390229249,0.4839886149577619,-0.43473281234567696,1.4149673966676461,-2.2364432667552103,-0.16503115860755083,-0.7141582325693924,-0.1712296032197569,-0.4169939866392986,1.4053475010496261,,,,,,,-1.699118620199949,-1.7583779935608195,-0.01789178143111623,0.7344237007392787,-0.44181987446274795,1.7557939593821488
1771273768.7110283,1118819,30,30,0,781.8,172.6,325.2,-10.8,82.9,-10.7,1771273768.7047255,6.302833557128906,5,0|1|2|3|4,2.078793987160583,2.14409800488409,-0.5919860767029482,-0.24620156161496076,-0.3858426275602022,1.4477161902652016,-2.2831183838086924,-0.030006659442045173,-0.6368550192195288,-0.3596606465207328,-0.3905115470468035,1.488594728504907,2.746816038682705,0.2579747540030891,-0.5119216074989605,-0.14107719273709954,-0.3868641370026143,1.4733766264262804,-1.8287945758792614,-1.8889446522367181,-1.425132727732156,-0.2077191186442676,-0.437027172186107,1.3251655555908555,-1.7442774852606917,-1.92658037846452,-1.3330053368006147,-0.2810827841677351,-0.34457317996363956,1.602076814169631
1771273771.314514,1121423,30,0,0,839.9,219.9,320.0,-15.0,82.0,-12.0,1771273771.3094044,5.109548568725586,5,0|1|2|3|4,2.0593176594946496,2.1356997888293607,-0.6598208744445753,-0.2135433377146036,-0.36059453560921867,1.5413867680073061,-2.2540390101245156,-0.0383459091497709,-0.6438752331381783,-0.323659901666665,-0.3531262363723267,1.5599617640540249,2.6614025744467247,0.18293688390396712,-0.4823141526606715,-0.1034037291797217,-0.3604746466036447,1.5408579902068884,-2.1281222018283885,-1.9910895632276417,-0.010860737467615286,0.779375236165954,-0.46652828493719145,1.58272907480625,-1.802649219068435,-1.6007036061339277,-0.2989357256300459,0.9166117775371869,-0.3519989982021435,1.8795980669004575
1771273773.9188077,1124027,30,0,0,840.0,220.0,320.0,-15.0,82.0,-12.0,1771273773.9128702,5.9375762939453125,5,0|1|2|3|4,2.0593176594946496,2.1356997888293607,-0.6598208744445753,-0.2135433377146036,-0.36059453560921867,1.5413867680073061,-2.2540390101245156,-0.0383459091497709,-0.6438752331381783,-0.323659901666665,-0.3531262363723267,1.5599617640540249,2.6614025744467247,0.18293688390396712,-0.4823141526606715,-0.1034037291797217,-0.3604746466036447,1.5408579902068884,-2.1281222018283885,-1.9910895632276417,-0.010860737467615286,0.779375236165954,-0.46652828493719145,1.58272907480625,2.054764833422015,2.0778434717819856,-0.727997338138892,-0.23982114682902717,-0.3125943711018389,1.6770849553567553
1771273776.5222516,1126631,30,30,0,840.0,159.2,320.0,-11.0,82.1,-8.8,1771273776.5202563,1.9953250885009766,5,0|1|2|3|4,2.138039916117984,2.1220253738799193,-0.48341103833312005,-0.27930111769788285,-0.3608442395881983,1.5743780600091806,-2.3238769426743433,-0.016671850799641792,-0.6492542567085612,-0.3866810713955346,-0.3484417859825121,1.5646580409145494,-2.213197499673145,-0.1128621325021551,-0.6322699007624928,-0.1597502164485388,-0.34970434950788254,1.5359841392127291,-2.080428298043231,-2.1762618719094546,0.5372073159720344,-0.23698114876390808,-0.4032920274687845,1.4040500139771934,-1.721098455636565,-1.8859045583708294,-1.296430132417438,-0.3051690243625392,-0.3060030629124669,1.6886711082582102
1771273779.126823,1129235,30,30,0,840.0,81.1,320.0,-5.6,82.2,-4.5,1771273779.1230564,3.7665367126464844,5,0|1|2|3|4,2.12300041279461,2.1165904802889464,-0.37086757192048553,-0.36808013787349014,-0.36018126318879895,1.6008792264169331,-2.3271071655781994,0.1912346941480399,0.6550172387802612,0.5192539361588542,-0.35382635843090365,1.6001468253837337,2.7307797856523575,0.1354413465167511,-0.3071521337491349,-0.23841638717080105,-0.3413127133353965,1.534759498196938,-1.6924455234226485,-1.5371936752918456,-0.012501494889682515,0.6051364531872814,-0.4354762057363026,1.5325145243830816,-1.7013536865287096,-1.4990068324901913,-0.2313727374365909,0.7138976100579472,-0.3185613208538853,1.786319297287711
1771273781.7303524,1131839,30,30,0,840.0,3.0,320.0,-0.2,82.3,-0.2,1771273781.729355,0.9973049163818359,5,0|1|2|3|4,-1.7025078225581844,-1.4347039301420743,-0.09856489763155896,0.5536691547450384,-0.36073445062813253,1.6159821603429125,-2.2274845868214244,0.14641744827308467,0.7221334754487263,0.4166305003270918,-0.33647324468290474,1.5289987957421132,-2.422907626432345,0.0930949955114834,0.5671615169676939,0.7175455209869502,-0.3757267248196093,1.7132744183757365,-1.9175264437772477,-1.895442818264256,-1.271753927362702,-0.4084016258271509,-0.41068612875190735,1.467098881273507,-1.6317285969613002,-1.444448513069424,-0.27257842241618285,0.5860501464867927,-0.2957394374368777,1.6782431446170836
1771273784.3345048,1134443,30,30,0,840.0,-75.1,320.0,5.2,82.2,4.2,1771273784.3294635,5.041360855102539,5,0|1|2|3|4,-1.6560201245373727,-1.4285580593920075,-0.11794412030508497,0.46086985528757557,-0.3557997397040002,1.5901640155028567,-2.2608206752570505,0.15965360330839484,0.7687727740481668,0.3411452127105826,-0.34212467266363,1.541762500224514,2.805827261644818,0.030506456922158125,0.04945569217509883,-0.4142516113726161,-0.34601568677712835,1.5975027837269926,-1.610403850617564,-1.4501799839904692,-0.05478606301452739,0.40089822386245144,-0.39735796508782706,1.4115771438731428,1.9971815279847887,1.8367307971108753,-0.16493385330577168,-0.5899699665761589,-0.3108930072793967,1.7810073943440394
1771273786.9375372,1137047,30,30,0,840.0,-153.3,320.0,10.6,82.1,8.5,1771273786.9375372,0.0,5,0|1|2|3|4,-1.6195716504222173,-1.4014645548166311,-0.09887221915346112,0.3664149147856413,-0.3479538290311017,1.5424643862600365,-2.2158051500986984,0.14983707686993533,0.7763250972282887,0.2610362270769453,-0.3455891813941,1.537365885182281,-2.2766160744821806,0.09729847889149627,0.6349147968793434,0.49863890436079683,-0.3477232173653713,1.593374243678727,2.0755076821397074,1.9226684363845374,-0.17491166554008664,0.32214527788638847,-0.39707917185777525,1.4001708763794234,-1.6529704772896552,-1.4500622301399282,-0.27015295663491634,0.4136616735589789,-0.29595013286645705,1.6621307641402396
1771273789.5379643,1139647,30,0,0,840.0,-220.0,320.0,15.0,82.0,12.0,1771273789.5098197,28.14459800720215,5,0|1|2|3|4,-1.5995995838288692,-1.3981911649489431,-0.14529101274355746,0.2972786119985457,-0.35160403307053484,1.5389494955776821,-2.208393939043684,0.10720884273527782,0.7849333162813531,0.1951476857429867,-0.3549291804390637,1.546371048504426,-2.245539416123123,0.07719631686074753,0.7438554977530609,0.4273067762142209,-0.35128104749919337,1.5942766160922186,-1.5436839673509974,-1.4231453528787472,-0.08895540628438016,0.25548176728731387,-0.4003384964955118,1.3948556046537237,-1.5904967752082804,-1.3980505160787,-0.2082637901260416,0.33585078115229455,-0.2965877867316934,1.631987149752797
1771273792.1416342,1142251,30,0,0,840.0,-220.0,320.0,15.0,82.0,12.0,1771273792.1090474,32.58681297302246,5,0|1|2|3|4,-1.9462131520296198,-2.002742415391395,-0.7486338746234396,-0.7563513460953454,-0.39805520637088704,1.7439823406495605,-2.2073158417755763,0.0914536603225252,0.8140956235058772,0.19274803903320953,-0.3509769471314135,1.527408645293382,-2.245539416123123,0.07719631686074753,0.7438554977530609,0.4273067762142209,-0.35128104749919337,1.5942766160922186,-1.5554090536027394,-1.4411052685969508,-0.11860545716143796,0.2552007305960352,-0.40046426868621027,1.3953066039370423,-1.5904967752082804,-1.3980505160787,-0.2082637901260416,0.33585078115229455,-0.2965877867316934,1.631987149752797
1771273794.742347,1144851,30,30,0,821.1,-158.2,343.7,15.0,83.9,12.7,1771273794.7157652,26.581764221191406,5,0|1|2|3|4,2.009110764263075,1.8837443103556561,-0.1866007498058663,0.35442386362502254,-0.3821908500837327,1.5162149925369477,-2.20545085253471,0.09769091926515505,0.8335548436214045,0.2531072834033987,-0.3831500513656336,1.5261317377858914,-2.2733129063903252,0.02251355313195117,0.7019465186247394,0.49901669273007937,-0.39477116969877524,1.6163141197993771,-1.5253953393817417,-1.3931706524620386,-0.03921111714746396,0.31383800518390154,-0.4318695597162208,1.393743114503225,-1.6136764744013163,-1.4441938442230429,-0.16311115776079751,0.4171503481268784,-0.34666355780146224,1.7031451516418505
1771273797.3424263,1147451,30,30,0,799.6,-88.2,370.7,15.0,86.0,13.5,1771273797.3165627,25.8636474609375,5,0|1|2|3|4,2.168884297262751,2.0152108296589937,0.08564163810949246,-0.5809365744442907,-0.4667338331744912,1.6804077329466263,-2.1628547094223944,0.1295432990749745,0.70516926639101,0.3254806397660897,-0.42373210366619674,1.5308787226340266,-2.2530912932316656,-0.09276287575454906,-0.602405590130088,-0.4323143669599513,-0.43184964006973503,1.5965180307944946,-1.5435564460598035,-1.390755904989308,-0.06405530511876091,0.38792817725459305,-0.47715207842805646,1.4129354832868746,-1.5970749496544223,-1.4646802880103396,-0.08454912804081678,0.4979555040848033,-0.3953773330673553,1.7165020842912828
1771273799.9463854,1150055,30,30,0,778.0,-18.2,397.6,14.9,88.2,14.3,1771273799.926688,19.69742774963379,4,0|1|2|4,2.17879998576783,2.1104589481187106,-0.08133604026381192,-0.49793593065281144,-0.509345171815911,1.6581453814909082,-2.2295863789754704,0.08980505456889104,0.8553298158056585,0.3997090604703678,-0.4741731734816841,1.5538060823624273,-2.3343952606123155,-0.02133878795729976,0.7853386753975141,0.69046104137559,-0.5218665811147519,1.7232706420317598,,,,,,,-1.610363149548193,-1.5285552548151105,-0.1042444530035841,0.5942003628043696,-0.4623278422551523,1.783408705354155
